num__vibration_rms,num__temperature_motor,num__current_phase_avg,num__pressure_level,num__rpm,num__hours_since_maintenance,num__ambient_temp,cat__machine_type_CNC,cat__machine_type_Compressor,cat__machine_type_Pump,cat__machine_type_Robotic Arm,cat__operating_mode_idle,cat__operating_mode_normal,cat__operating_mode_peak
-1.167240698801504,-1.6547746811965849,-1.22988140602755,-1.160238381176398,-1.098399317397131,-0.8873251641901189,1.1143606297411162,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.1600582624754272,2.389492577151324,1.3717601317909238,2.4077695678750155,0.7663656373523056,1.1620757863988544,0.21026763867572393,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.2815479766961132,2.2023333277710386,-0.13959810260651329,-0.4728721439326698,-0.9259841846150212,-0.22557537517920964,0.5927685195110821,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.03656913866696249,-0.02323426812061725,-0.4234477212557832,-0.37580133943641825,-0.4751119639913682,1.8626349615322078,0.17549483132705512,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5924826557331122,-0.8036069644497211,-0.5907498143669423,-0.304965887506721,-0.31255862222314523,0.4335871214235365,0.41890448276773745,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.0353290167858076,-1.178739199077163,-0.9366327933832713,-1.1235088875832218,-0.6651453526297474,0.2728432879625408,-0.03314201276495837,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8563060197645053,-0.9028827402079594,-0.6621821687290101,-0.9818379837238272,-0.3157720148007038,0.36824140290967733,0.48845009746507567,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6207494447364758,-0.636791111741206,-0.7768498954681193,-0.8821436439709202,-0.31344507534798904,-0.9305793859881252,-0.41564289360031653,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7549009534272167,0.2745930591540977,0.9939205731915649,1.4685439459923637,0.6141173131603914,-1.0664454078321695,0.9752694003464409,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9034173347701111,-0.7173509625614154,-1.109574282891436,-1.0343086888569364,-1.103164002943166,2.067893492579802,-1.528372728757723,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.47223306339358107,0.11021841404619451,0.9676033900055399,1.3950849588060112,0.6092418209737507,1.7489931180659735,1.2882246664844608,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5853002194070354,0.4064182695871682,0.9262478164275003,1.3557319299561794,0.6750609654933993,0.7171941738567835,-0.6938253523896682,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5924826557331122,-0.38534672887812643,-0.5625528323819156,-0.4230249740562163,-0.4222571964225595,1.2235737367159583,0.2798132533730622,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.23667648836555175,1.0460146609476226,0.4995334890540946,0.7811777087486359,0.1949357917499023,1.0934793671670466,1.2534518591357926,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.566455693404793,0.24936724728110252,0.8961710356434718,1.334743647902936,0.6970006803332821,1.252896384008472,0.1059492166297175,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5642158667297487,-0.04683260825987116,-0.4403659104467993,-0.2734834644268555,-0.31255862222314523,0.6466738705265981,1.1143606297411162,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.7997724417577782,0.24367109621300684,-0.9234742017902587,-1.1392500991231542,-0.6732342373939466,1.844258551351153,1.4273158958791372,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5547936037286274,-0.5017109578406518,-0.3463759704967099,-0.3233306343033092,-0.42746510853101655,1.142637922922143,-0.20700604950830306,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6490162337398392,-0.753969076570602,-0.6584225711310067,-1.0080733362903818,-0.2549391691083014,0.07713783657585586,1.2882246664844608,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.46057097371741557,-0.5285642414473882,-0.6396245831409887,-0.3023423522500655,-0.8567300342366032,1.3059690487913018,0.24504044602439276,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.42512174838797534,1.057406963083814,0.8585750596634361,0.21449409331105823,2.106682762116058,-1.0978246208850178,-1.4588271140603846,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.23443666169050725,1.8654466788865245,-0.08508393743546128,-0.3312012400732755,-0.9232140185998845,-0.19101180223939188,1.0100422076951097,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.4804152045135477,1.1810948148481764,0.7025517593462877,0.20924702279774726,1.7576418442088309,-0.6710540552000874,0.41890448276773745,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.773745479429459,0.5569594049582676,1.0427953419656113,1.4029555645759775,0.7439826959500009,-0.4303695204099542,-1.3545086920143783,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0469911064619732,0.5813714809643921,0.25327984638486034,0.19350581125781469,1.9285056840224637,0.7466495028112541,-1.0415534258763577,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.13303159535321868,0.9841707350654411,0.6198406121902091,0.7496952856687704,0.11094435817095691,0.5271940339342527,1.1143606297411162,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5758779564059143,0.5748615940294252,0.44313952508404086,0.6395068048892414,1.877091402781526,0.7578611032466268,0.7666325562544268,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8374614937622629,-0.41952363528670045,-0.7298549254930746,-0.96872030744055,-0.2498420636404498,0.07176422926659433,-0.4851885082976548,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8280392307611417,-0.4943873350388148,-0.8351236582371746,-0.9608497016705837,-0.27045209879306703,-0.7362670920519896,-0.6590525450409994,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.38519286970844624,-0.3698857474075813,-0.318178988511683,-0.3416953810998973,-0.41062249915898524,-1.0763965324789502,0.41890448276773745,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8374614937622629,-0.8491761729944864,-0.7317347242920763,-1.0054498010337265,-0.29427552652324285,0.24929229296515998,-0.38087008625164775,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1967476096860227,-0.2787473303180506,-0.6170669975529672,-0.31808356378999825,-0.8768968428267986,1.621884085911096,-1.0067806185276889,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.06707575434537037,0.23634747341116988,-0.1959920665765669,-0.06097710863776412,-0.7066978428567983,-0.9408622147897986,1.3577702811817984,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5359490777263851,-0.05008755172735431,-0.48172148402483855,-0.29971881699341,-0.8879775068873454,-0.35062784157375243,1.7402711620171571,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.6311714125314862,0.9565037155918339,1.7646380807822974,2.3238164396620404,1.5407932485439277,1.21713867611104,1.3577702811817984,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.583060392731991,-0.12495125147946809,-0.5512740395879048,-0.4046602272596281,-0.4337810870455282,-0.9899544297139162,0.9404965929977714,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5924826557331122,-0.19330506429661612,-0.4723224900298297,-0.26036578814357825,-0.40120393470752036,-1.0999475274763308,-0.03314201276495837,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.566455693404793,0.19566068006762954,1.1198670927246848,1.195696279300197,0.6106823073016218,1.7164861108864904,-0.7285981597383371,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.37801043338236917,-0.07205842013286577,0.4393799274860373,0.8021659908018794,2.115768906645706,-1.0840257280414818,0.836178170951765,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0918625947925347,-0.10867653414205229,-1.2016844240425233,-1.1051441407866336,-1.09108607911717,0.23715192089608778,-0.4851885082976548,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.8563060197645053,-0.5334466566486132,-0.8802388294132176,-0.8585318266610212,-0.25914982145130927,0.6290935503172859,0.314586060721731,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9056571614451553,-0.0012633997151057967,1.131145885518695,1.200943349813508,0.7121811900962315,1.2926345417646155,-0.3460972789029789,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.1201293837958983,-1.7060400408094456,-1.2016844240425233,-1.1103912112999446,-1.0899780127111152,-0.07882945705468537,-1.5631455361063917,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.601664501646968,0.9304641678519681,0.8228588824824022,0.09381147150490764,1.9731607601864678,1.1017719710393639,0.07117640928104807,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0447512797869287,-0.5204268827786807,-1.087016697303414,-1.1444971696364654,-1.1085935283328339,-0.35560340389714273,-0.20700604950830306,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.403796978623423,1.16482009751076,0.44501932388304294,-0.19215387147053667,1.786119150844436,1.1176274296432342,1.6359527399711502,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0918625947925347,0.5056940453454071,-1.0400217273283694,-1.0133204068036927,-1.112804180675842,-0.8435402157442843,1.2534518591357926,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.3497436443790058,0.17938596273021318,0.6555567893712431,-0.3233306343033092,0.08368592458201166,-0.7504640298813965,-0.10268762746229661,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6584384967409604,-0.6571345084129762,-0.8445226522321837,-0.9319908138473737,-0.2812003429317976,-1.1070459963910344,-1.3545086920143783,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7925900054317014,-0.028930419188712923,0.3942647563099944,-0.16591851890398215,2.098483070711253,0.10924679876946793,1.1839062444384538,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.38743269638349054,0.6912258229919505,0.7533063269193359,0.7601894266953919,0.07725913942689451,-0.8386973350828512,-0.7285981597383371,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.9505286497757169,-0.9346184390159209,-0.9817479645593141,-1.131379493353188,-0.662707606536427,-0.20746432832206904,-1.6674639581523987,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.6113271817353546,-0.18354023389416665,-0.8200852678451603,-0.9398614196173402,-0.2778761437136335,-0.4443010949154471,0.6275413268597515,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5947224824081567,0.7148241631312038,0.49201429385808765,0.4007650965335955,1.8622433129403935,-0.8695458214878711,0.8014053636030962,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0918625947925347,-1.595371962915016,-1.1622086492634858,-1.1576148459197426,-1.092748178726252,1.8666817522218986,1.5664071252738125,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.48165532639470243,0.07115909243639604,0.6010426242001913,1.1747079972469534,0.17011510425427742,-0.658781001469058,-0.7981437744356753,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.32865929170171915,-0.029744155055584146,-0.41028912966277065,-0.34431891635655276,-0.4501804698551377,0.8359442613083651,0.6970869415570892,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.254280892486639,2.024125172926332,1.454471278947003,2.287086946068865,0.8150097525781066,1.567086559522824,-1.1458718479223646,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.13303159535321868,0.9776608481304747,0.5164516782451106,1.2612846607165833,0.1521644284761914,-0.9299823185093183,-0.2765516642056413,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5642158667297487,-0.8019794927159792,-0.5587932347839119,-0.3705542689231073,-0.8743482900928727,-1.1301326055715655,-1.528372728757723,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6019049187342334,-0.5432114870510627,-0.5042790696128601,-0.23413043557702373,-0.45749370813509865,-0.5269617703147045,0.3841316754190686,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9904575284552462,0.6025286135030329,0.8078204920903879,0.46372994269332607,1.9265111644915656,-1.1136800794888881,-0.7981437744356753,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.05541366466920487,-1.0045997235668103,-0.5757114239749279,-0.29184821122344373,-0.8614947197826383,1.9679842011261248,1.4273158958791372,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.167240698801504,-1.49853739475739,-1.1828864360525053,-1.0579205061668355,-1.089645592789299,-0.8290779145909632,0.48845009746507567,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.2909702396972344,-0.38534672887812643,-0.549394240788903,-0.48598982021594705,-0.8783373291546696,-0.6189765028819357,1.7054983546684879,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.8397013204373072,1.3129200252812474,1.1912994470867524,0.9936840645377273,0.7253671803282821,-0.5149540799075892,-1.1110990405736954,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9505286497757169,-0.9167162499447633,-1.0061853489463373,-1.0998970702733226,-0.7059221963725599,-0.9133971107646841,0.03640360193237926,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.592242238645847,1.311292553547505,2.3699332940608735,2.34742825697194,1.4201248169245726,-0.6727125759745508,1.392543088530468,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.1107071207947772,-1.5506164902371216,-1.2242420096305449,-1.0474263651402136,-1.0987317373189474,-0.04459758826975998,0.731859748905758,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.4804152045135477,0.6269406895091568,2.1612756273716753,2.4812285550613677,1.460680047386174,-0.9291198877065974,-0.24177885685697187,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0658356324642158,0.18264090619769635,0.762705320914345,1.654814949214901,0.1202521159818164,1.1265171009943584,-0.8329165817843441,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6772830227432027,-0.7555965483043432,-0.885878225810223,-0.3233306343033092,-0.27621404410455147,0.16298287186208307,0.6970869415570892,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8186169677600205,-0.6685268105491675,-0.6208265951509709,-0.973967377953861,-0.28507857535298897,-0.5631175231980073,-1.6326911508037294,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8845728087678687,-0.5285642414473882,-0.9967863549513285,-0.9110025317941302,-0.6665858389576185,-1.0728804684370876,0.6623141342084203,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.38519286970844624,1.6709638067044017,-0.3238183849086884,-0.3233306343033092,-0.5208751065614268,1.8656866397572203,0.17549483132705512,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.101284857793656,-1.3764770147267689,-1.160328850464484,-1.0369322241135919,-1.0980668974753145,1.04252960897553,0.45367729011640684,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.291969944491124,0.5292923854846604,0.9826417803975541,0.707718721562283,2.0050730726808426,-0.6788159324245763,0.314586060721731,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3380815547028403,-0.7979108133816254,-0.5287164539998832,-0.34431891635655276,-0.8852073408722088,-1.0212009611048072,1.601179932622482,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.25552101436779395,0.6725098980539223,0.4938940926570894,1.754509288967808,0.15316168824164073,0.8459617267861241,-0.8329165817843441,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.37801043338236917,1.247821155931582,0.6931527653512787,0.8021659908018794,0.22884262377517595,-0.984514481573676,1.6707255473198197,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.40627722238573294,0.2867990971571597,0.34914958513395145,0.4243769138434943,2.0770973890743973,0.473524301672616,1.3577702811817984,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.3767703115012142,0.9768471122636041,0.4713365070690677,0.8074130613151904,1.9778146390918974,-0.513693604118997,-0.3113244715543101,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.32865929170171915,-1.484703885020586,-1.1979248264445197,-1.1340030286098435,-1.0914184990389864,-0.528620291089168,0.5232229048137444,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.566455693404793,2.444012880231668,0.5089324830491037,0.14628217663801665,-0.7975592881532828,-0.10728967354447781,0.836178170951765,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9316841237734746,-0.8198816817871375,-0.9046762138002408,-1.0106968715470372,-0.31255862222314523,-0.715701434448643,-0.20700604950830306,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.639593970738718,-0.2551489901787973,-0.39149114167275284,-0.4256485093128718,-0.45627483508843847,-0.9873007964747746,-0.8329165817843441,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8020122684328225,0.1728760757952469,0.8585750596634361,0.7470717504121147,2.0889536996191826,0.2756959436946179,-0.38087008625164775,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7831677424305801,0.07115909243639604,0.6743547773612608,0.022976019575210383,1.9710554340149637,0.12901636640107195,0.1059492166297175,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.32865929170171915,-1.2340732380243777,-1.0249833369363552,-0.9398614196173402,-0.6770016631745325,-0.3983932398782993,-1.0067806185276889,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.6772830227432027,-0.8540585881957109,-0.7994074810561408,-0.9897085894937937,-0.27355468473002026,-0.7567664088243576,0.14072202397838632,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9505286497757169,0.879198808239107,-0.8520418474281907,-0.99757919526376,-0.7242052920724623,0.9769848679687352,0.07117640928104807,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.0824403317914135,1.1428492291052486,-1.0550601177203838,-1.107767676043289,-1.114023053722502,-0.8339207952523965,-0.20700604950830306,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.9411063867745959,-0.6522520932117511,-0.9629499765692962,-1.0369322241135919,-0.6606022803649232,-1.0389139629760766,-1.6674639581523987,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.9976399647813229,-0.7450179820350231,-1.0193439405393498,-0.945108490130651,-0.6983873448113881,0.42204381683327097,-1.2154174626197023,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.6301717077375969,-0.3625621246057438,-0.39149114167275284,-0.26298932340023373,-0.4623692003217393,-0.8812218077400935,-1.5631455361063917,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6019049187342334,-0.5790158651933787,-0.673460961523021,-0.9765909132105165,-0.24685028434410222,-0.7840324903565364,-0.450415700948986,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2743655403700363,1.047642132681364,0.5390092638331323,1.3872143530360448,0.21255404760617197,-1.1160683494041155,-0.7633709670870059,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7903501787566569,-0.7189784342951573,-0.78812868826213,-0.9897085894937937,-0.29427552652324285,-0.11810322899397935,1.5664071252738125,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.38519286970844624,-0.7995382851153673,-0.6302255891459798,-0.4256485093128718,-0.8684755381407829,1.506782744163334,0.1059492166297175,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6584384967409604,1.5440210114725557,-0.6884993519150353,-0.9660967721838947,-0.3872422979912313,-0.31944765101383993,-1.0067806185276889,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4910775893958234,1.0972800205604831,1.131145885518695,1.1458491094237433,0.7237050807192,0.9310106721006088,-0.867689389133013,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8563060197645053,-1.04447278104348,-0.9610701777702945,-0.9057554612808192,-0.7011575108265248,0.08808407368731455,-0.3460972789029789,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.31923702870059795,-0.41464122008547544,-0.6546629735330031,-0.4335191150828381,-0.8847641143097867,-1.0435578211445742,-0.7981437744356753,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.09534254334873393,-0.14529464815123824,-0.4460053068438047,-0.02424761504458766,-0.8922989658709587,-0.9722414278426467,-1.3545086920143783,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.6123268865292437,0.9345328471863219,2.0146513210495356,2.4681108787780905,1.533480010263967,-0.47820125954547965,-0.867689389133013,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.1483961727992618,-1.061561234247767,-1.1358914660774606,-1.1576148459197426,-1.0957399580225997,-1.0417666187081536,1.4968615105764749,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.726634164423853,0.9703372253286372,0.8961710356434718,1.2140610260967852,0.7170566822828719,-0.8937602247950371,1.6359527399711502,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4910775893958234,0.21274913327191655,1.3529621438009065,0.062329048425042145,1.9198627660552374,-0.5469967012702228,0.5579957121624133,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5453713407275063,-0.06798974079851197,-0.5832306191709351,-0.26036578814357825,-0.4228112296255868,1.079945837647425,0.314586060721731,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0918625947925347,-1.6555884170634556,-1.2092036192385305,-1.147120704893121,-1.1003938369280293,-0.3804812155140942,-1.6326911508037294,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.32865929170171915,0.571606650561942,0.4393799274860373,0.7995424555452237,2.1051314691475813,0.6168868374172352,-0.8329165817843441,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6512560604148834,0.5162726116147272,0.9845215791965559,1.248166984433306,0.5727864362145514,-0.6307851707961153,0.5232229048137444,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.1389739097981406,-1.43832094060895,-1.1828864360525053,-1.0815323234767344,-1.0928589853668575,-1.0072693865993143,0.8014053636030962,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.24385892469162843,0.5545181973576551,-0.8482822498301872,-0.979214448467172,-0.7028196104356068,0.5824559461393743,-1.7022367655010675,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9056571614451553,2.263363517786349,1.3172459666198721,0.7759306382353249,0.07160800075601545,-0.7436972651215857,-0.17223324215963423,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.12360933235209749,-0.0517150234610956,0.5390092638331323,1.1248608273704999,0.15471298121011715,-0.9528699051969136,0.5927685195110821,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.583060392731991,-0.5049659013081349,-0.5475144419899013,-0.2708599291702002,-0.45461273547935643,-1.1254887474030677,-0.13746043481096543,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.18014291035882463,0.9182581298489055,0.5390092638331323,-0.3233306343033092,0.10928225856187487,0.15389417801802344,0.9057237856491026,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5076822887230215,-0.253521518445056,-0.4403659104467993,-0.28135407019682196,-0.4608179073532627,-0.6030547034470867,1.7054983546684879,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.2837878033711575,-0.11600015694388925,0.7439073329243272,1.5315087921520947,0.1261248679339062,0.15542001713052972,1.4620887032278056,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.08592028034761275,0.5203412909490815,0.14049191844475312,0.020352484318554895,-0.7175568936361342,-0.9848461857285687,1.1491334370897857,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6961275487454451,-0.8955591174061225,-0.6584225711310067,-1.0054498010337265,-0.3071290968334773,-0.6735086659462933,1.2882246664844608,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4.9195411999227785,2.6230347709432458,2.710176876680197,1.2612846607165833,3.014410761956059,-0.7649263310347176,1.3229974738331303,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4628108003924601,0.41048694892152254,0.4224617382950213,1.3163789011063476,0.20003289721775402,0.3492679252498156,-1.2154174626197023,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.23667648836555175,1.3495381392904329,0.5051728854510998,0.7838012440052912,0.1653504187082423,-0.3619057828401038,1.4620887032278056,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.167240698801504,-1.745913098286115,-1.1847662348515073,-1.0526734356535246,-1.0964047978662324,-0.696064548478996,1.4968615105764749,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.8563060197645053,-0.5676235630571873,-0.9159550065942514,-0.979214448467172,-0.6866418409072084,-1.026110182597219,-0.8329165817843441,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.9882177017802017,-1.0802771591857954,-0.9742287693633069,-1.0684146471934572,-0.695063145593224,1.6777430655950243,1.392543088530468,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.9882177017802017,-0.6115652998682107,-1.008065147745339,-1.1130147465565998,-0.6356707862286927,-0.4803241661367928,0.9057237856491026,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5547936037286274,-0.06717600493164132,-0.46292349603482075,-0.31808356378999825,-0.31255862222314523,0.8170371244794818,-1.0415534258763577,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6584384967409604,0.048374488164013366,-0.5399952467938941,-0.28922467596678825,-0.4010931280669149,-0.8684180273612357,-0.10268762746229661,0.0,1.0,0.0,0.0,1.0,0.0,0.0
